Results for dataset sim1 (100):

RMSE:                               MAE:                                Corr:                              
98.93291028099945                   79.16393040425426                   0.08227544787963413                
98.93348516448424                   79.16463432141553                   0.08219923378940486                
98.93325913208687                   79.16412863702757                   0.08222333019538254                
98.93310058249256                   79.16491076834889                   0.08223317570255334                
98.93255884187107                   79.163119337278                     0.0823310460243057                 
98.93294259140993                   79.16374979844917                   0.0822689665260186                 
98.93261888294714                   79.16389574124182                   0.08228928698454724                
98.9449666715728                    79.151169461209                     0.0807982241613926                 
98.93371637939457                   79.16392756062702                   0.08217753026779945                
98.93361379174166                   79.16691091391085                   0.08216926283755047                
98.93481593140584                   79.16430158865384                   0.0820547723804486                 
98.93308231364875                   79.16648193837898                   0.08224499607495445                
98.93397779567108                   79.16544721948854                   0.08213494460247117                
98.93333445662405                   79.16158507694995                   0.0822376024908443                 
98.93396975446194                   79.16387745166219                   0.08214599035322717                
98.93325207516385                   79.16352205913057                   0.08222041509252274                
98.93466425803881                   79.15885396580524                   0.08222237280844698                
98.93253720380142                   79.16422388750769                   0.08231496075440593                
98.93372698643238                   79.16473070828174                   0.08216330938727072                
98.93269825693774                   79.16482396260496                   0.08230937051277724                
98.93353461027067                   79.16467309776162                   0.08217468540093234                
98.93377813926828                   79.16422943252535                   0.08216791157453947                
98.93329166654544                   79.15924636237227                   0.08223812600870975                
98.93390230886645                   79.16141904165721                   0.08215247852966419                
98.93419631435235                   79.16461905289232                   0.08210929234628687                
98.93342507437747                   79.16605428345463                   0.08218711467037461                
98.93388548198271                   79.16350396996444                   0.08215737081554413                
98.93995727196054                   79.15662591755209                   0.08142340112774965                
98.93384015956819                   79.16367506971741                   0.08216494009168449                
98.93482854723405                   79.158322947743                     0.08220415166519517                
98.93326644697548                   79.1649050046777                    0.08221854864406193                
98.93371392484396                   79.16385378674161                   0.08217950696495104                
98.93408273525455                   79.16599719489271                   0.08213039076897953                
98.93376455490515                   79.16377420163045                   0.08216322714358838                
98.93387653255694                   79.1659279261113                    0.08214207546794071                
98.93260277619146                   79.16468123326757                   0.08229336612413224                
98.93326614619943                   79.1659307221202                    0.08221625307426439                
98.93324972394305                   79.16212748773452                   0.08227848415184279                
98.93325907212777                   79.16323538760768                   0.08223751304888981                
98.93323909782445                   79.16491435836078                   0.08221928296539412                
98.93390163144566                   79.1635678296562                    0.08214619428222494                
98.9331652586589                    79.16232118074656                   0.08221839694012141                
98.93408350997143                   79.16533698095664                   0.08213017098661121                
98.93463095761982                   79.1650745592192                    0.08205008129523056                
98.93352876799449                   79.163925140258                     0.08220965684070959                
98.93323805922977                   79.16372389071539                   0.08222864978746754                
98.93439426034715                   79.16476659543899                   0.08209350478988515                
98.93332719447099                   79.16225507311215                   0.08223241370589207                
98.93435496435573                   79.16187468947331                   0.08213424532567135                
98.9335574171079                    79.16314789436183                   0.08220534610629034                
98.93315297431502                   79.16361092494542                   0.0822459186258627                 
98.95234598154315                   79.16684068515939                   0.0799761301634634                 
98.9329070785144                    79.16468590412941                   0.08226103168879804                
98.93392720244563                   79.16527055813579                   0.08215078053559986                
98.93365639907479                   79.16536405808682                   0.0821984464168078                 
98.93391354557777                   79.16548225627318                   0.08213737456251635                
98.93295960834861                   79.16584803520794                   0.08225887398790195                
98.93264367302207                   79.1646491585925                    0.08229209638948001                
98.93369586686116                   79.16371912817984                   0.08219678510789863                
98.93305725364361                   79.16407731396116                   0.08224761228484744                
98.93278503358158                   79.16494025618036                   0.08227462501176838                
98.9351355666306                    79.16790734442546                   0.0820197589155688                 
98.93378405671332                   79.1637739072179                    0.08217568825131397                
98.93281418716222                   79.16478881835093                   0.08227572105781762                
98.93213413793583                   79.16311258234163                   0.0823534519954375                 
98.93381700540732                   79.16526697736208                   0.08216438697456017                
98.93393739984242                   79.16493684956026                   0.08214235138556501                
98.93322577685232                   79.16569879491983                   0.08222262301235295                
98.93314084831462                   79.16620953287769                   0.08222970166220858                
98.93324172951456                   79.1647666113297                    0.08221750876183787                
98.93374380776926                   79.16441067695104                   0.08217051521514873                
98.93407500913779                   79.16577186120607                   0.08213034767644282                
98.9343141928241                    79.16418689768393                   0.08209425604504292                
98.94337368906824                   79.14970507949795                   0.08099266278784971                
98.9329110479947                    79.1638888199389                    0.08226473933814997                
98.93480620289492                   79.1639281252216                    0.08208415960887823                
98.93425706765947                   79.16544603923494                   0.08208311633403395                
98.93355561570539                   79.16378251249517                   0.08219132303612216                
98.93380790749714                   79.16571084750153                   0.08214780521897441                
98.93241774556242                   79.1642664212429                    0.08231919891231369                
