Results for dataset sim1 (1e-1):

RMSE:                               MAE:                                Corr:                              
0.11169014332475975                 0.08616784309378446                 0.9998688214035455                 
0.10569656545022149                 0.08113123383950785                 0.9998847590591017                 
0.11199011482908007                 0.08622387852921364                 0.999874151790749                  
0.1189476719120275                  0.09153681275744209                 0.9998679549236671                 
0.12455970764179894                 0.09693436618934442                 0.9998538403255679                 
0.11402363656197648                 0.08740568717673391                 0.9998732239717716                 
0.12123165647521181                 0.09383070426800205                 0.9998455693156747                 
0.10850215481763954                 0.08415879854361698                 0.9998741677747603                 
0.11515793402940722                 0.08932535270537736                 0.9998594983866146                 
0.11384603819700406                 0.08805420032630346                 0.9998645815672865                 
0.10735187658193047                 0.0822012720557281                  0.9998801584364541                 
0.11248306945316607                 0.08901863803951532                 0.9998750893960106                 
0.12134051430364355                 0.09623192232851216                 0.9998477306462844                 
0.12458702571422947                 0.09938043356487303                 0.9998252060032654                 
0.13286021800015654                 0.10437536816627967                 0.9998516330818977                 
0.112699504802301                   0.09012857091339893                 0.9998605880231295                 
0.13158310885209085                 0.10204660061164783                 0.9998147003847361                 
0.10993654928922444                 0.08708665104541892                 0.9998653890326413                 
0.11143357286916661                 0.08567758255053726                 0.9998689391497149                 
0.11590501678713813                 0.09046187126395978                 0.9998554579187203                 
0.11464529394624708                 0.08872250644097386                 0.9998619019348924                 
0.11352096585656109                 0.08829055787458517                 0.9998603476154462                 
0.11680819033442115                 0.09315367272911206                 0.9998622193823908                 
0.11415746004817338                 0.0881794925227285                  0.9998702091410404                 
0.11239562980927285                 0.08438433784275505                 0.9998766007317269                 
0.13008044357280676                 0.10169606757745117                 0.9998370293991652                 
0.17702828151689837                 0.14076631757937738                 0.9998146891979747                 
0.1270365749292279                  0.10118464939732116                 0.9998266091463348                 
0.12139021144121481                 0.09674414501446534                 0.9998592571453108                 
0.11799058565576176                 0.09089892658100503                 0.999870105049746                  
0.11574863681522947                 0.089885865662797                   0.9998688338842869                 
0.11718850695628542                 0.0933264445105007                  0.9998563285814317                 
0.10566225262678514                 0.08358513877942507                 0.9998778331536514                 
0.11484624896500727                 0.08812100618481326                 0.9998614770796043                 
0.10856858737975392                 0.08326166096970528                 0.9998778597596395                 
0.11163936775719957                 0.08567696942406182                 0.999868817596849                  
0.10963131064474826                 0.08500726040930091                 0.9998725751216113                 
0.11143739759658765                 0.08527324391146515                 0.9998705082082604                 
0.11123541671878301                 0.0885950853445185                  0.9998663266230463                 
0.10636756716689694                 0.08128715960793688                 0.9998820941196855                 
0.10364145963694155                 0.08276066272267464                 0.9998810654165391                 
0.11437129692410329                 0.08900275365802642                 0.9998736078631959                 
0.11119649512818335                 0.085391897629745                   0.9998705511901171                 
0.15291731540729656                 0.12179604684023422                 0.99984376197636                   
0.11190636823329786                 0.08964320669645105                 0.9998596604351785                 
0.10363404236700316                 0.08238375108648334                 0.999879696527629                  
0.10703626823785857                 0.08218371468912758                 0.9998816255005791                 
0.10864849265007305                 0.08349073974968525                 0.9998827029513138                 
0.11539177008813811                 0.08885632997064426                 0.9998760016615557                 
0.11704690173516037                 0.09275512923066567                 0.9998491977605369                 
0.11777153030877874                 0.0908442458547386                  0.9998523073554237                 
0.11140682708746394                 0.08584236755294726                 0.9998689075982646                 
0.1096000666202849                  0.08726839181251664                 0.9998797572450606                 
0.11578473411928829                 0.08974554392135581                 0.9998664234081857                 
0.10988464556947525                 0.08453397066285812                 0.99987354894641                   
0.11249617212041937                 0.08619769029374645                 0.9998667962458704                 
0.11401118675230187                 0.08805456853934578                 0.9998661283880612                 
0.11138973407152221                 0.08853975323162575                 0.9998648778762019                 
0.11344303151830189                 0.09063243708944115                 0.9998547810273162                 
