Results for dataset 2 (AIC):

RMSE:                               MAE:                                Corr:                              
1.990663726551286                   1.4420604431354724                  0.7733015611619145                 
1.9790484101190118                  1.4332960472927914                  0.7771285197726013                 
1.9840501568556563                  1.441226982497596                   0.7752093087816275                 
1.9804257967921923                  1.4395020455569476                  0.7760430640824203                 
1.9866354282348226                  1.4443674066045262                  0.7743399232008752                 
1.9760813136702713                  1.433523389670226                   0.7767196043628153                 
1.9789137743581384                  1.4366008105340067                  0.7764746585029226                 
1.974014753651574                   1.4305738303754423                  0.7772251152666859                 
1.96874222451205                    1.4342658463958744                  0.7787225662719668                 
1.9745133781396071                  1.4284842711191874                  0.7770092369768384                 
1.9693320015784401                  1.4327238681199435                  0.7784710389466325                 
1.9753161720850865                  1.434661096758074                   0.7771219790910804                 
1.969217465206942                   1.4333598575553856                  0.7784506039100605                 
1.9911981171310906                  1.4397149935618296                  0.774638800298658                  
1.9778725609571794                  1.4338895331870567                  0.7762804158697231                 
1.9756869774568602                  1.4335061866599876                  0.7771506286482657                 
1.974378394157087                   1.433863592338753                   0.7773436667294427                 
1.984350889669441                   1.4397324995474294                  0.7750926975131162                 
1.9819798496424523                  1.4347986764497347                  0.7756473346456455                 
1.968337888071693                   1.4330319590993352                  0.7802723320141035                 
1.9733270403686016                  1.4278905947764475                  0.7774807786581682                 
1.9727958748980703                  1.4241828510353156                  0.7771772451300692                 
1.9827863593152812                  1.4378409932206224                  0.77479351641229                   
1.9743978155949946                  1.4353751950077824                  0.7782987555707875                 
1.9738145367264466                  1.4359289019912094                  0.7776421154723563                 
1.9763528489114792                  1.4379744824465808                  0.776651146906673                  
1.9758347544361967                  1.4278874349546384                  0.7768871443021392                 
1.9951612784472683                  1.4484753496534712                  0.7723487774615542                 
1.9749961210478262                  1.4400248171927574                  0.7769816727659258                 
1.9730459136959122                  1.4354689035329733                  0.7777004779503093                 
1.9745068969828028                  1.4298248520126573                  0.7781132043135007                 
1.971584739466034                   1.431348055213302                   0.7783903843944625                 
1.9664045002521424                  1.4243930158195075                  0.779285776525242                  
1.9674523746957218                  1.4166442488764857                  0.7795875900115924                 
1.9690135850296464                  1.4260150692961715                  0.7785418756424146                 
1.9863952276009311                  1.4465406443383004                  0.7737568822699764                 
1.968634205671002                   1.4301287639845122                  0.7784586770570073                 
1.9743125948612463                  1.4282672094988513                  0.7782929209091767                 
1.9806730373831354                  1.4390181384167753                  0.7757317595912031                 
1.9885063892024941                  1.4445245682417571                  0.7735546191392868                 
1.973305455170757                   1.430974023836153                   0.7772734812517322                 
1.9775174372557507                  1.438236326784701                   0.7777097034895873                 
1.9702547882672512                  1.4226001113265365                  0.7790316981781863                 
1.9735411247937504                  1.4242421996008765                  0.7784454623498348                 
