Results for dataset 3 (AIC) (Mean-field) :

ACC:                                FNR:                                FPR:                               
0.9283854166666666                  0.10588235294117647                 0.04994686503719448                
0.93359375                          0.09915966386554621                 0.04569606801275239                
0.9283854166666666                  0.1092436974789916                  0.04782146652497343                
0.9322916666666666                  0.10084033613445378                 0.04675876726886291                
0.9290364583333334                  0.10588235294117647                 0.048884165781083955               
0.9309895833333334                  0.10252100840336134                 0.04782146652497343                
0.9296875                           0.10756302521008404                 0.04675876726886291                
0.9283854166666666                  0.11092436974789915                 0.04675876726886291                
0.9303385416666666                  0.10252100840336134                 0.048884165781083955               
0.9290364583333334                  0.10756302521008404                 0.04782146652497343                
0.9303385416666666                  0.1092436974789916                  0.044633368756641874               
0.9303385416666666                  0.1092436974789916                  0.044633368756641874               
0.9296875                           0.10588235294117647                 0.04782146652497343                
0.9309895833333334                  0.10588235294117647                 0.04569606801275239                
0.9342447916666666                  0.10420168067226891                 0.04144527098831031                
0.9309895833333334                  0.10420168067226891                 0.04675876726886291                
0.9309895833333334                  0.09915966386554621                 0.04994686503719448                
0.931640625                         0.10588235294117647                 0.044633368756641874               
0.9322916666666666                  0.09915966386554621                 0.04782146652497343                
0.9290364583333334                  0.1092436974789916                  0.04675876726886291                
0.9309895833333334                  0.1092436974789916                  0.04357066950053135                
0.927734375                         0.10588235294117647                 0.05100956429330499                
0.9296875                           0.10756302521008404                 0.04675876726886291                
0.931640625                         0.10588235294117647                 0.044633368756641874               
0.931640625                         0.10084033613445378                 0.04782146652497343                
0.9322916666666666                  0.09243697478991597                 0.052072263549415514               
0.927734375                         0.10588235294117647                 0.05100956429330499                
0.93359375                          0.09747899159663866                 0.04675876726886291                
0.931640625                         0.09747899159663866                 0.04994686503719448                
0.9303385416666666                  0.10252100840336134                 0.048884165781083955               
0.9322916666666666                  0.0957983193277311                  0.04994686503719448                
0.9270833333333334                  0.10588235294117647                 0.052072263549415514               
0.9309895833333334                  0.09915966386554621                 0.04994686503719448                
0.9296875                           0.10756302521008404                 0.04675876726886291                
0.9290364583333334                  0.09915966386554621                 0.053134962805526036               
0.9296875                           0.10420168067226891                 0.048884165781083955               
0.9342447916666666                  0.09915966386554621                 0.044633368756641874               
0.9290364583333334                  0.11428571428571428                 0.04357066950053135                
0.93359375                          0.09747899159663866                 0.04675876726886291                
0.9283854166666666                  0.10420168067226891                 0.05100956429330499                
0.9296875                           0.10252100840336134                 0.04994686503719448                
0.9342447916666666                  0.09747899159663866                 0.04569606801275239                
0.931640625                         0.10588235294117647                 0.044633368756641874               
0.9296875                           0.10420168067226891                 0.048884165781083955               
0.9296875                           0.10588235294117647                 0.04782146652497343                
0.9290364583333334                  0.10588235294117647                 0.048884165781083955               
0.9296875                           0.10756302521008404                 0.04675876726886291                
0.9342447916666666                  0.0957983193277311                  0.04675876726886291                
0.9342447916666666                  0.09747899159663866                 0.04569606801275239                
0.9303385416666666                  0.10084033613445378                 0.04994686503719448                
0.9283854166666666                  0.10588235294117647                 0.04994686503719448                
0.9283854166666666                  0.10588235294117647                 0.04994686503719448                
0.9296875                           0.10420168067226891                 0.048884165781083955               
0.931640625                         0.10084033613445378                 0.04782146652497343                
0.9309895833333334                  0.1092436974789916                  0.04357066950053135                
0.9309895833333334                  0.10756302521008404                 0.044633368756641874               
0.9283854166666666                  0.10588235294117647                 0.04994686503719448                
0.9290364583333334                  0.10252100840336134                 0.05100956429330499                
0.9309895833333334                  0.10420168067226891                 0.04675876726886291                
0.9329427083333334                  0.10084033613445378                 0.04569606801275239                
0.9303385416666666                  0.10588235294117647                 0.04675876726886291                
0.935546875                         0.08571428571428572                 0.05100956429330499                
0.9296875                           0.10252100840336134                 0.04994686503719448                
0.9290364583333334                  0.10588235294117647                 0.048884165781083955               
0.9303385416666666                  0.10252100840336134                 0.048884165781083955               
0.9283854166666666                  0.1092436974789916                  0.04782146652497343                
0.9342447916666666                  0.10084033613445378                 0.04357066950053135                
0.9296875                           0.10588235294117647                 0.04782146652497343                
0.9296875                           0.10588235294117647                 0.04782146652497343                
0.9329427083333334                  0.09915966386554621                 0.04675876726886291                
0.9283854166666666                  0.10756302521008404                 0.048884165781083955               
0.9361979166666666                  0.09411764705882353                 0.044633368756641874               
0.935546875                         0.09243697478991597                 0.04675876726886291                
0.9270833333333334                  0.10756302521008404                 0.05100956429330499                
0.9296875                           0.10588235294117647                 0.04782146652497343                
0.927734375                         0.10588235294117647                 0.05100956429330499                
0.9283854166666666                  0.10588235294117647                 0.04994686503719448                
0.9309895833333334                  0.10420168067226891                 0.04675876726886291                
0.9303385416666666                  0.09915966386554621                 0.05100956429330499                
0.9251302083333334                  0.11428571428571428                 0.04994686503719448                
0.9290364583333334                  0.10588235294117647                 0.048884165781083955               
0.9303385416666666                  0.10420168067226891                 0.04782146652497343                
0.9283854166666666                  0.1092436974789916                  0.04782146652497343                
0.9283854166666666                  0.11092436974789915                 0.04675876726886291                
0.9296875                           0.1092436974789916                  0.04569606801275239                
0.9264322916666666                  0.10756302521008404                 0.052072263549415514               
0.935546875                         0.09915966386554621                 0.04250797024442083                
0.9303385416666666                  0.10420168067226891                 0.04782146652497343                
0.927734375                         0.10420168067226891                 0.052072263549415514               
0.9322916666666666                  0.10084033613445378                 0.04675876726886291                
0.9290364583333334                  0.10588235294117647                 0.048884165781083955               
0.9303385416666666                  0.09915966386554621                 0.05100956429330499                
0.9322916666666666                  0.10252100840336134                 0.04569606801275239                
0.9329427083333334                  0.10084033613445378                 0.04569606801275239                
0.93359375                          0.10084033613445378                 0.044633368756641874               
0.927734375                         0.10756302521008404                 0.04994686503719448
0.9296875                           0.10588235294117647                 0.04782146652497343                
0.9290364583333334                  0.10756302521008404                 0.04782146652497343                
0.9303385416666666                  0.10420168067226891                 0.04782146652497343                
0.931640625                         0.10420168067226891                 0.04569606801275239                
