Results for dataset 2 (AIC):

RMSE:                               MAE:                                Corr:                              
1.999068934294065                   1.4581592698116321                  0.7717132556890501                 
1.9795298246472157                  1.4408977135523662                  0.7759723393607154                 
1.9623758903435442                  1.4231734201834128                  0.7800581330300721                 
1.9735483620196417                  1.4298084588857505                  0.7773559884832298                 
1.9856870115784446                  1.446377569132739                   0.7741046645174199                 
1.9705762144017478                  1.4333939177615267                  0.7779784947710984                 
1.9810285922742663                  1.4370609728304353                  0.775503697805021                  
1.9686095713474678                  1.4276508395974938                  0.7784657662534169                 
1.992460779226006                   1.4545550089817982                  0.7731650479919155                 
1.9827588414156432                  1.440445190554744                   0.7752799780625755                 
1.9796788470383992                  1.435335743057358                   0.7760720630228382                 
1.9710704942907427                  1.4266135030322604                  0.7778578738594163                 
1.979811457824038                   1.4391106432741947                  0.7756679289839602                 
1.9777249149991336                  1.438804756055723                   0.7768075683151232                 
1.9866547128302976                  1.4443674110196851                  0.7742163993474963                 
1.9876795225073687                  1.4304540128679246                  0.7762835225166729                 
1.9712833931100149                  1.4266091541007713                  0.7778611809642162                 
1.9849407344487104                  1.4429750460404176                  0.7743260608007861                 
1.9637201831635622                  1.424797738994564                   0.7796486393178284                 
1.978613019700261                   1.4387321447108958                  0.7759141245555072                 
1.9806419492213108                  1.432759066124459                   0.7762262829764047                 
1.9780696868074688                  1.4374122917950451                  0.7762042300197984                 
1.9845965497092528                  1.4403811265995075                  0.7744476736353489                 
1.9732713394904657                  1.4270278174836595                  0.777760664505949                  
1.9728956367763624                  1.4210376587954607                  0.7791408389449024                 
1.9744504355005574                  1.4355970542352121                  0.7770027028401834                 
1.9741287682185111                  1.4315173119992703                  0.7782127487535826                 
1.9765836132436956                  1.425729132510043                   0.777456958150002                  
1.985676894301606                   1.435875559235001                   0.773938868423761                  
1.9781131254315558                  1.4400511703811012                  0.7769082894318332                 
1.9985520052539232                  1.4550480903447927                  0.7717846237081045                 
1.9694633972392435                  1.4193027348847718                  0.7788503404119094                 
1.9782630809568493                  1.4357399183947284                  0.7772885307475025                 
1.9692118018614047                  1.4210434788101547                  0.7789015445392977                 
1.9758608432142086                  1.4402977711445577                  0.776655355354889                  
1.973102553135773                   1.4261765286729142                  0.7780120381353609                 
1.9756298709394313                  1.4322695059103292                  0.7768522421846387                 
1.9827614441355041                  1.4441001996383056                  0.7746166368381944                 
1.9714906983176512                  1.4294960331749749                  0.7779018738574893                 
1.9694355096530398                  1.4223274023563892                  0.7785111891005996                 
1.971477429148785                   1.4287983466674377                  0.7785461477002955                 
1.9691729855861577                  1.421356047715272                   0.7787999618952393                 
1.9740290361600887                  1.433081522718206                   0.7771682639239723                 
1.965865644875196                   1.426380432165182                   0.7795659629605811                 
1.9735039981288085                  1.431600961599264                   0.7772448860427921                 
1.9813699897102919                  1.4344265224697355                  0.7752163741535274                 
1.9836032445749388                  1.4401073553660013                  0.7757669959959729                 
1.9840176377728604                  1.437990664481162                   0.7747116958597092                 
1.9755280721907942                  1.4341496058531829                  0.7769229686385426                 
1.9793405653737328                  1.4336808190808759                  0.7761780090562943                 
1.9796076999275791                  1.4366912747527267                  0.7757513471214664                 
1.981439067362082                   1.4312298393344975                  0.7757916153427097                 
1.9809565370403666                  1.4355291505237002                  0.7758864838969914                 
1.981067151115183                   1.437934749954575                   0.7758418469941354                 
1.96976368131003                    1.4259309637415278                  0.7793644486405271                 
1.9818243518520877                  1.4390057949451833                  0.7751517481832515                 
1.9716381803265686                  1.4350068315013393                  0.7778505484225106                 
1.9676443800878514                  1.4187973448941418                  0.7801404673308515                 
1.9815574533650557                  1.4412330700470521                  0.7749352598515206                 
1.9770229965214552                  1.4331248934204515                  0.776608359683606                  
1.975045358743452                   1.4341163958634462                  0.7773095345765691                 
1.973227264154606                   1.4318698908354308                  0.7777969261528694                 
1.984624838832105                   1.4381789111040972                  0.7751354391529494                 
1.9824783419827983                  1.4374761777119833                  0.7753635620508674                 
1.97300141084636                    1.4306428321488984                  0.7772693448924824                 
1.9722997304301904                  1.4316868792783033                  0.7780989747456494                 
1.9763724363571378                  1.4356243121134746                  0.776364548572687                  
1.9768971546262772                  1.4354625380671657                  0.7767933484092877                 
1.978224050737527                   1.4332844327997278                  0.7760356022001452                 
1.9755346303165744                  1.4365366017138277                  0.7773518736772213                 
1.9741961320081072                  1.4364461198344722                  0.7776777106812777                 
1.967634271244136                   1.421007276178003                   0.780265074959736                  
1.9771274856175982                  1.4300250201611906                  0.7776150585283899                 
1.9866317580089796                  1.4400200290126246                  0.7743475326924633                 
1.9820273412449732                  1.431857325651266                   0.7753646685155606                 
1.9885652951095052                  1.4486171503563423                  0.7749504412148142                 
1.977560678364837                   1.4318783128106438                  0.7775493921480134                 
1.9678272599151594                  1.42263683279952                    0.7791893606207866                 
1.9727101792583572                  1.4272420275080073                  0.777591535338248                  
1.9764481183795701                  1.4385464845357596                  0.7767635032666738                 
1.9788716003377358                  1.4328675826151926                  0.7762207662915775                 
1.9829800963532143                  1.4362405083916925                  0.7754746860153294                 
1.9670695116751211                  1.4253700531280793                  0.7799563691350678                 
1.9739314666633148                  1.4304276242986456                  0.7780529471391346                 
1.9708080964829615                  1.4335285531388628                  0.7790463270370664                 
1.9755955277541266                  1.4309603335024477                  0.7769075306918439                 
1.9753004099035256                  1.4316759935251109                  0.7770076068605805                 
1.9727419421740928                  1.4342086015640199                  0.7777048012248186                 
1.9659534200430149                  1.4204374044626444                  0.7793376616583536                 
1.9766194944164508                  1.4298906137754728                  0.7767466164033396                 
1.9841604692315715                  1.446799906524452                   0.7747796113562945                 
1.9931450389602818                  1.4490568375324941                  0.7726159469439768                 
