Results for dataset 2 (AIC) (Mean-Field):

RMSE:                               MAE:                                Corr:                              
2.0536832949638346                  1.4927565870103654                  0.7566173282430092                 
2.0559912808720813                  1.4968370049446076                  0.7564575584600461                 
2.053791342661589                   1.4940752764125247                  0.7567106138918394                 
2.0565624658002095                  1.4961540336246129                  0.7561481225974064                 
2.023190148379905                   1.4913870393334925                  0.7672573469491019                 
2.002782587106303                   1.4772805494589132                  0.7723062539218696                 
2.0222226153866396                  1.491888306401036                   0.7672170455515499                 
2.0211634528819697                  1.4868133102093373                  0.7671747023717518                 
2.0218902513801598                  1.4917217868942398                  0.7674840524189198                 
2.020827709950846                   1.4898051479318597                  0.7674677519721221                 
2.003368515585029                   1.4760633292976204                  0.7715664378425983                 
2.01413197831313                    1.4841926050138425                  0.768775497545508                  
2.024821510218121                   1.493929344433564                   0.7666845697046104                 
2.0075163557973306                  1.4758940272264414                  0.7706146187522435                 
2.0206258020120296                  1.4903962439722247                  0.7674321946339245                 
2.0132610282859225                  1.4828263212133337                  0.7691923675023252                 
2.0108708827709267                  1.4781147638956706                  0.7695436881914421                 
2.0186285537937176                  1.4880532671858717                  0.7682088450174163                 
2.0161099833813854                  1.4844318340729188                  0.7684212488049875                 
2.012800370174331                   1.485507804173249                   0.7693316995120053                 
2.0201743235812675                  1.4893061453635033                  0.7676941553598869                 
2.0203905498857933                  1.4897468520833685                  0.7672645496916518                 
2.0073673466232558                  1.474621122186487                   0.7704014450728078                 
2.0077363188974715                  1.4810742111774058                  0.7704885033930255                 
2.021336290677379                   1.4891363879939816                  0.7676982487049632                 
2.02010173893421                    1.487527357326733                   0.7679845482082625                 
2.005055435163659                   1.468923708101412                   0.7704602351330084                 
2.0139267901191715                  1.482378598925349                   0.7690077032821748                 
2.017638181781506                   1.4898224419898338                  0.7679397733394826                 
2.023110665739353                   1.4927975919034269                  0.7668589504372931                 
2.0155051454809563                  1.4877886611062128                  0.7698971799126696                 
1.9993129157156584                  1.479898290949183                   0.7728210319013262                 
2.0176454492263463                  1.487459347054765                   0.7685414313250793                 
2.0172359484530076                  1.487507824067239                   0.7696166829540908                 
1.9984408268434282                  1.4705125089880224                  0.7727749787569826                 
2.0223566332705474                  1.492496958485356                   0.7671412619804047                 
2.016814247191949                   1.489976812769343                   0.7685833262491492                 
2.004552172194996                   1.4750539617495493                  0.7716641132855614                 
2.0134931687686892                  1.483729163686315                   0.7691868193374074                 
2.0221624917637606                  1.4915743361602913                  0.7671339576810312                 
2.017354125305132                   1.483103185325294                   0.7683774749872075                 
2.007042629005646                   1.4738894319749094                  0.7709080113853986                 
2.0211689544176354                  1.488359418239918                   0.7675612848576802                 
2.02611988846352                    1.4966616468267278                  0.7663937596753145                 
2.022865433657832                   1.4912085743160457                  0.766949473651124                  
2.021403027864665                   1.4900070262981486                  0.7675720326471032                 
2.02072969127589                    1.4910073201577585                  0.7675986415950611                 
2.0199857190573947                  1.4901383097346004                  0.7676109321131759                 
2.024440743319952                   1.4905162346852314                  0.7671559436965172                 
2.0253502042115334                  1.4955651384812814                  0.76638417113232                   
2.0184465850874593                  1.4860070644317567                  0.768380266065267                  
1.9942733142257816                  1.4641785528566744                  0.7739480002919441                 
2.018443134424563                   1.4925484062434435                  0.7684692542920079                 
2.021202507415383                   1.4895147546991572                  0.7677015698034317                 
2.013257325959421                   1.4823329637239169                  0.7696979187167814                 
2.021486627591011                   1.490509267564531                   0.7675345518336204                 
2.012444712976057                   1.4830512599544123                  0.7696195394300006                 
2.0032683007190815                  1.464984250378919                   0.7713835878295962                 
2.0210318952168924                  1.4905240514256932                  0.7677099460462687                 
2.015270629528821                   1.4819232739724435                  0.7687798657294388                 
2.0181675466472275                  1.4862011496846501                  0.768183656475232                  
2.023723797071863                   1.4914401503535244                  0.7671001103022699                 
2.0191977205874245                  1.4892570329261374                  0.7676236207932704                 
2.0113681299299357                  1.4765205777085222                  0.7694279868561051                 
2.0197369010961923                  1.4839533071021538                  0.767683331838921                  
2.012227511392407                   1.4805747568905652                  0.7692507315738911                 
2.01961335791265                    1.4792256908373789                  0.7677382348411161                 
2.0230024290371946                  1.4896453177487408                  0.7672333108188074                 
2.0162190143243612                  1.4885512677518216                  0.7688475262161263                 
2.0075099038317923                  1.4812467161480252                  0.7705584122347334                 
2.011995771468291                   1.4776819894263695                  0.7690543256894695                 
2.0231417706400316                  1.4922587398413543                  0.7670419826331598                 
2.0242129973328082                  1.4912997088036142                  0.7664649745261298                 
2.0157905536258816                  1.4818402402274482                  0.7684502365562289                 
2.015219029931479                   1.4877919339322232                  0.7688910319964469                 
2.021002632145525                   1.4896229132040366                  0.7671859137203296                 
2.014020225537749                   1.4838832956892591                  0.7692486452710504                 
2.011256709619508                   1.4821803568003773                  0.7701674990952173                 
2.025117311061525                   1.4938362446633187                  0.7665479514473099                 
2.0134847939695986                  1.4883992952388805                  0.770023738955042                  
2.0131373911756496                  1.4814314999141254                  0.7694678044218761                 
2.0127028712276056                  1.4828778066196002                  0.7694193335658044                 
2.0261506456289307                  1.4944517748491901                  0.765973052175757                  
2.014147509152725                   1.4837236541646857                  0.7695206976925352                 
2.018451670264133                   1.4868382822285902                  0.7677696223739406                 
2.019411631103435                   1.485996694058866                   0.7675939613067857                 
2.0179312812955326                  1.4732719501098235                  0.7668965917756395                 
2.0104271815258175                  1.48089305267439                    0.7700220688410606                 
2.0062795123562545                  1.4753306703763205                  0.770777085682588                  
2.0177178799960505                  1.4841003544457085                  0.7682801453868958                 
2.023825957505214                   1.4894687252359706                  0.7667104559558323                 
2.004480789682195                   1.4749592393487543                  0.7717304840468311                 
2.0204091170517646                  1.4857257669633095                  0.7672357333221804                 
2.0199492421926806                  1.4904322636139404                  0.7679484051401326                 
2.0161604086526492                  1.4930273971042118                  0.7689050181083183                 
2.0143189471045577                  1.4822021127343774                  0.7694206761800005                 
2.0156390037807643                  1.4812872248726923                  0.7689620720373304                 
2.0194908962901885                  1.4862226416040827                  0.7677858836507969                 
2.0256540110813868                  1.4928379650111194                  0.7664491004048827                 
2.0184210984732625                  1.487463506969723                   0.7683039566144434                 
